data;temperatura_min;temperatura_media;temperatura_max;flag_t;umr_min;umr_media;umr_max;flag_umr;precipitazione;flag_prec;vvento_media;vvento_max;flag_vv;dvento;dvento_set;flag_dv;radsolare_media;radsolare_max;flag_rad;pressione;flag_pres;
2010-01-01 00:00:00;NaN;NaN;NaN;6;NaN;NaN;NaN;6;0.00;5;NaN;NaN;6;NaN;NaN;6;NaN;NaN;6;986.00;5;
2010-01-01 00:30:00;13.75;13.79;13.82;1;83.14;83.37;83.61;1;0.00;1;6.03;10.50;1;186.99;180.00;1;0.00;0.00;1;986.00;1;
2010-01-01 01:00:00;13.69;13.73;13.75;1;83.01;83.46;83.73;1;0.00;1;5.16;9.52;1;185.12;180.00;1;0.00;0.00;1;986.00;1;
2010-01-01 01:30:00;13.63;13.72;13.79;1;82.43;82.97;83.48;1;0.00;1;5.27;8.65;1;183.11;180.00;1;0.00;0.00;1;986.00;1;
2010-01-01 02:00:00;13.64;13.73;13.84;1;81.68;82.51;83.14;1;0.00;1;6.22;9.92;1;175.50;180.00;1;0.00;0.00;1;985.00;1;
2010-01-01 02:30:00;13.86;13.94;14.03;1;79.92;80.87;81.71;1;0.00;1;1.83;9.05;1;132.84;157.50;1;0.00;0.00;1;986.00;1;
2010-01-01 03:00:00;14.03;14.24;14.41;1;76.82;78.76;80.41;1;0.00;1;0.97;2.93;1;335.05;0.00;1;0.00;0.00;1;987.00;1;
2010-01-01 03:30:00;14.03;14.32;14.47;1;74.22;75.53;77.18;1;0.00;1;2.15;4.37;1;200.88;202.50;1;0.00;0.00;1;987.00;1;
2010-01-01 04:00:00;14.07;14.57;14.88;1;68.72;70.76;75.51;1;0.00;1;2.26;8.56;1;204.52;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 04:30:00;13.80;14.17;15.11;1;65.26;69.31;70.75;1;0.00;1;1.96;5.28;1;218.24;225.00;1;0.00;0.00;1;986.00;1;
2010-01-01 05:00:00;12.87;14.58;15.38;1;61.12;64.09;70.01;1;0.00;1;1.95;4.37;1;194.88;202.50;1;0.00;0.00;1;986.00;1;
2010-01-01 05:30:00;12.56;12.96;13.64;1;70.38;72.32;73.84;1;0.00;1;2.70;5.07;1;170.46;180.00;1;0.00;0.00;1;986.00;1;
2010-01-01 06:00:00;13.65;13.93;14.29;1;61.24;66.36;70.73;1;0.00;1;4.12;7.29;1;196.14;202.50;1;0.00;0.00;1;985.00;1;
2010-01-01 06:30:00;14.09;14.54;14.79;1;57.74;58.59;60.72;1;0.00;1;3.98;7.97;1;206.82;202.50;1;0.00;0.00;1;985.00;1;
2010-01-01 07:00:00;13.42;13.68;14.03;1;60.49;63.07;65.51;1;0.00;1;0.82;1.87;1;133.12;157.50;1;0.00;0.00;1;985.00;1;
2010-01-01 07:30:00;13.79;14.16;14.42;1;58.34;59.81;63.25;1;0.00;1;2.17;4.57;1;202.14;202.50;1;0.00;18.66;1;985.00;1;
2010-01-01 08:00:00;14.11;14.17;14.22;1;58.56;59.07;59.65;1;0.00;1;0.74;2.52;1;199.09;202.50;1;27.23;36.51;1;985.00;1;
2010-01-01 08:30:00;14.26;14.99;15.60;1;53.48;56.61;60.37;1;0.00;1;1.24;3.31;1;175.11;180.00;1;110.36;179.68;1;985.00;1;
2010-01-01 09:00:00;15.52;15.92;16.23;1;52.17;53.29;54.30;1;0.00;1;1.82;3.49;1;203.34;202.50;1;192.57;235.44;1;986.00;1;
2010-01-01 09:30:00;15.82;16.23;16.84;1;49.32;52.92;55.61;1;0.00;1;2.78;8.35;1;223.81;225.00;1;181.10;403.24;1;986.00;1;
2010-01-01 10:00:00;16.59;17.57;18.11;1;46.22;49.12;58.71;1;0.00;1;4.73;14.31;1;241.55;247.50;1;287.41;519.71;1;986.00;1;
2010-01-01 10:30:00;14.10;15.13;16.41;1;57.65;62.91;67.28;1;0.20;1;7.58;14.91;1;261.91;270.00;1;143.50;242.05;1;987.00;1;
2010-01-01 11:00:00;14.07;14.54;15.33;1;56.54;61.87;66.32;1;0.00;1;5.54;11.36;1;239.19;247.50;1;348.19;507.29;1;987.00;1;
2010-01-01 11:30:00;15.36;15.98;16.63;1;51.81;54.18;56.79;1;0.00;1;4.43;9.24;1;234.17;225.00;1;468.61;484.68;1;986.00;1;
2010-01-01 12:00:00;16.66;16.81;17.29;1;51.45;52.93;54.55;1;0.00;1;3.96;7.50;1;216.27;225.00;1;464.29;586.16;1;985.00;1;
2010-01-01 12:30:00;17.43;17.56;17.73;1;48.14;50.86;53.23;1;0.00;1;4.92;14.49;1;210.94;225.00;1;387.92;586.16;1;985.00;1;
2010-01-01 13:00:00;17.58;17.84;18.12;1;44.32;46.87;52.54;1;0.00;1;5.39;11.53;1;221.26;225.00;1;294.97;530.58;1;984.00;1;
2010-01-01 13:30:00;17.04;17.34;17.63;1;43.96;44.66;45.50;1;0.00;1;7.35;15.76;1;226.52;225.00;1;340.03;550.12;1;984.00;1;
2010-01-01 14:00:00;16.51;17.00;17.38;1;43.96;44.86;45.76;1;0.00;1;9.36;17.13;1;232.90;225.00;1;401.11;472.43;1;984.00;1;
2010-01-01 14:30:00;16.44;16.53;16.63;1;43.36;44.96;45.99;1;0.00;1;7.88;15.57;1;223.11;225.00;1;319.61;354.10;1;984.00;1;
2010-01-01 15:00:00;16.66;16.81;16.96;1;42.54;43.33;43.98;1;0.00;1;7.00;13.32;1;233.37;225.00;1;249.78;284.74;1;984.00;1;
2010-01-01 15:30:00;15.36;16.06;16.87;1;40.16;41.86;44.54;1;1.20;1;10.27;20.72;1;241.14;247.50;1;104.01;210.93;1;985.00;1;
2010-01-01 16:00:00;13.98;14.64;15.31;1;44.20;47.50;51.67;1;0.80;1;7.83;18.11;1;249.13;247.50;1;94.16;150.25;1;985.00;1;
2010-01-01 16:30:00;13.12;13.43;13.92;1;51.80;53.21;54.41;1;0.00;1;4.27;11.55;1;251.21;247.50;1;25.88;41.10;1;985.00;1;
2010-01-01 17:00:00;12.80;13.05;13.22;1;48.49;49.97;52.39;1;0.00;1;8.78;17.90;1;235.36;225.00;1;0.00;0.00;1;985.00;1;
2010-01-01 17:30:00;12.20;12.43;12.78;1;50.97;52.99;54.39;1;0.00;1;8.78;16.26;1;226.15;225.00;1;0.00;0.00;1;985.00;1;
2010-01-01 18:00:00;11.81;12.00;12.22;1;53.69;55.07;55.94;1;0.00;1;8.27;17.33;1;229.92;225.00;1;0.00;0.00;1;986.00;1;
2010-01-01 18:30:00;11.50;11.65;11.81;1;55.58;55.97;56.53;1;0.00;1;8.94;15.77;1;223.80;225.00;1;0.00;0.00;1;986.00;1;
2010-01-01 19:00:00;11.34;11.50;11.55;1;54.14;55.10;57.00;1;0.00;1;9.14;15.86;1;219.72;225.00;1;0.00;0.00;1;986.00;1;
2010-01-01 19:30:00;11.10;11.19;11.33;1;55.80;56.90;58.09;1;0.00;1;8.55;15.58;1;221.48;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 20:00:00;10.85;10.96;11.08;1;55.47;55.84;56.29;1;0.00;1;7.44;11.97;1;225.52;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 20:30:00;10.81;11.01;11.39;1;54.62;55.70;56.51;1;0.00;1;6.75;12.06;1;225.81;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 21:00:00;11.33;11.48;11.56;1;54.26;54.63;55.11;1;0.00;1;5.22;11.77;1;226.88;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 21:30:00;11.05;11.18;11.32;1;55.21;55.95;56.65;1;0.00;1;5.30;9.52;1;213.77;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 22:00:00;10.90;10.95;11.03;1;56.73;57.09;57.36;1;0.00;1;4.06;7.70;1;207.34;202.50;1;0.00;0.00;1;987.00;1;
2010-01-01 22:30:00;10.89;11.12;11.48;1;55.45;56.71;57.35;1;0.00;1;4.26;9.06;1;219.53;225.00;1;0.00;0.00;1;987.00;1;
2010-01-01 23:00:00;11.51;11.60;11.72;1;54.39;54.99;55.47;1;0.00;1;6.12;11.36;1;221.50;225.00;1;0.00;0.00;1;988.00;1;
2010-01-01 23:30:00;11.64;11.73;11.78;1;53.94;54.22;54.74;1;0.00;1;5.52;10.91;1;222.54;225.00;1;0.00;0.00;1;988.00;1;
2010-01-02 00:00:00;11.61;11.71;11.76;1;54.03;54.38;54.74;1;0.00;1;6.53;12.05;1;225.84;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 00:30:00;11.58;11.66;11.76;1;54.63;55.39;55.96;1;0.00;1;5.85;10.51;1;229.69;225.00;1;0.00;0.00;1;988.00;1;
2010-01-02 01:00:00;11.33;11.48;11.58;1;55.93;56.58;57.36;1;0.00;1;4.49;8.16;1;229.52;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 01:30:00;11.23;11.30;11.34;1;57.48;58.51;60.06;1;0.00;1;5.31;10.12;1;214.94;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 02:00:00;11.19;11.22;11.28;1;60.10;60.85;61.08;1;0.00;1;3.74;8.84;1;224.29;225.00;1;0.00;0.00;1;988.00;1;
2010-01-02 02:30:00;11.24;11.54;11.96;1;58.66;59.91;60.96;1;0.00;1;3.40;9.70;1;235.44;247.50;1;0.00;0.00;1;988.00;1;
2010-01-02 03:00:00;11.74;11.90;12.01;1;58.43;59.59;60.81;1;0.00;1;5.80;12.93;1;241.16;247.50;1;0.00;0.00;1;988.00;1;
2010-01-02 03:30:00;11.72;11.89;12.04;1;56.54;57.79;59.96;1;0.00;1;6.54;12.92;1;233.23;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 04:00:00;11.29;11.46;11.75;1;57.84;58.33;59.28;1;0.00;1;6.58;11.96;1;225.81;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 04:30:00;11.21;11.26;11.45;1;59.15;60.14;60.69;1;0.00;1;5.42;11.10;1;227.34;225.00;1;0.00;0.00;1;987.00;1;
2010-01-02 05:00:00;11.14;11.41;11.56;1;58.66;60.21;62.49;1;0.00;1;5.60;10.69;1;226.26;225.00;1;0.00;0.00;1;988.00;1;
2010-01-02 05:30:00;10.87;10.96;11.13;1;62.60;63.84;64.51;1;0.00;1;4.76;9.52;1;227.79;225.00;1;0.00;0.00;1;988.00;1;
2010-01-02 06:00:00;10.77;10.83;10.88;1;63.79;64.26;64.52;1;0.00;1;3.56;6.33;1;234.79;247.50;1;0.00;0.00;1;989.00;1;
2010-01-02 06:30:00;10.78;10.91;10.99;1;62.61;63.04;63.56;1;0.00;1;2.92;5.92;1;240.93;247.50;1;0.00;0.00;1;989.00;1;
2010-01-02 07:00:00;10.33;10.53;10.76;1;62.72;63.67;64.75;1;0.00;1;2.43;4.78;1;248.95;247.50;1;0.00;0.00;1;990.00;1;
2010-01-02 07:30:00;10.34;10.61;11.03;1;61.93;63.86;65.00;1;0.00;1;3.84;7.52;1;265.74;270.00;1;0.00;11.50;1;990.00;1;
2010-01-02 08:00:00;11.04;11.12;11.17;1;61.30;61.52;62.03;1;0.00;1;4.03;7.71;1;269.67;270.00;1;20.51;26.83;1;991.00;1;
2010-01-02 08:30:00;11.19;11.64;12.05;1;58.42;59.74;61.55;1;0.00;1;4.32;7.29;1;267.63;270.00;1;87.27;128.14;1;991.00;1;
2010-01-02 09:00:00;12.05;12.51;12.96;1;55.70;56.90;58.32;1;0.00;1;3.77;7.51;1;257.42;247.50;1;176.54;228.45;1;992.00;1;
2010-01-02 09:30:00;12.99;13.18;13.53;1;53.46;54.93;55.60;1;0.00;1;3.59;6.32;1;259.22;270.00;1;262.57;350.35;1;992.00;1;
2010-01-02 10:00:00;13.59;14.03;14.38;1;50.84;51.88;53.82;1;0.00;1;4.17;7.69;1;267.42;270.00;1;379.85;424.33;1;993.00;1;
2010-01-02 10:30:00;14.44;14.67;14.96;1;48.35;49.74;50.85;1;0.00;1;3.87;7.28;1;272.87;270.00;1;388.93;412.25;1;993.00;1;
2010-01-02 11:00:00;14.73;15.01;15.44;1;47.77;48.76;49.67;1;0.00;1;4.58;9.69;1;280.49;270.00;1;433.28;451.87;1;993.00;1;
2010-01-02 11:30:00;15.53;15.75;16.02;1;45.14;46.43;47.89;1;0.00;1;3.69;7.95;1;267.99;270.00;1;461.73;481.10;1;993.00;1;
2010-01-02 12:00:00;15.78;16.10;16.35;1;42.66;44.31;45.86;1;0.00;1;4.04;8.63;1;264.96;270.00;1;485.56;508.64;1;993.00;1;
2010-01-02 12:30:00;16.20;16.38;16.69;1;41.45;42.40;43.46;1;0.00;1;5.09;10.48;1;269.55;270.00;1;476.61;597.07;1;993.00;1;
2010-01-02 13:00:00;16.45;16.58;16.72;1;43.02;44.26;45.50;1;0.00;1;6.32;10.89;1;249.42;247.50;1;416.37;528.55;1;992.00;1;
2010-01-02 13:30:00;16.33;16.54;16.70;1;42.66;43.68;44.56;1;0.00;1;6.49;11.35;1;251.99;247.50;1;282.31;486.03;1;992.00;1;
2010-01-02 14:00:00;16.54;16.91;17.06;1;40.29;41.74;43.39;1;0.00;1;6.20;11.08;1;255.11;247.50;1;369.05;474.15;1;992.00;1;
2010-01-02 14:30:00;16.92;17.13;17.35;1;38.49;40.19;41.11;1;0.00;1;6.30;11.35;1;266.67;270.00;1;309.65;422.78;1;993.00;1;
2010-01-02 15:00:00;16.98;17.10;17.19;1;37.90;38.80;39.33;1;0.00;1;5.34;11.75;1;268.17;270.00;1;255.75;377.89;1;993.00;1;
2010-01-02 15:30:00;16.92;17.07;17.23;1;38.74;40.92;43.86;1;0.00;1;5.35;11.94;1;250.63;247.50;1;190.24;279.48;1;993.00;1;
2010-01-02 16:00:00;15.82;16.32;16.85;1;42.89;44.25;46.71;1;0.00;1;6.28;11.94;1;243.54;247.50;1;93.89;130.20;1;993.00;1;
2010-01-02 16:30:00;15.00;15.36;15.77;1;46.82;47.89;48.62;1;0.00;1;6.36;12.46;1;250.52;247.50;1;32.06;57.77;1;993.00;1;
2010-01-02 17:00:00;14.30;14.64;14.95;1;48.71;50.01;51.69;1;0.00;1;4.41;8.55;1;247.90;247.50;1;0.00;12.04;1;994.00;1;
2010-01-02 17:30:00;13.68;13.90;14.28;1;51.69;52.82;53.36;1;0.00;1;5.10;9.24;1;240.57;247.50;1;0.00;0.00;1;994.00;1;
2010-01-02 18:00:00;13.47;13.54;13.67;1;50.37;51.26;51.94;1;0.00;1;5.88;11.36;1;249.21;247.50;1;0.00;0.00;1;994.00;1;
2010-01-02 18:30:00;13.28;13.37;13.47;1;48.83;49.96;50.39;1;0.00;1;6.00;11.36;1;245.34;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 19:00:00;13.23;13.27;13.31;1;45.74;47.46;48.73;1;0.00;1;6.71;12.64;1;244.67;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 19:30:00;13.08;13.26;13.37;1;43.82;44.51;45.60;1;0.00;1;6.97;12.45;1;243.99;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 20:00:00;13.00;13.08;13.14;1;45.74;46.35;46.94;1;0.00;1;7.10;14.71;1;241.57;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 20:30:00;12.96;13.05;13.14;1;45.15;45.52;46.08;1;0.00;1;6.68;11.36;1;237.96;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 21:00:00;12.71;12.85;12.95;1;44.43;45.04;45.63;1;0.00;1;6.24;12.05;1;237.34;247.50;1;0.00;0.00;1;995.00;1;
2010-01-02 21:30:00;12.66;12.70;12.76;1;43.70;44.45;44.91;1;0.00;1;7.73;13.33;1;236.11;247.50;1;0.00;0.00;1;996.00;1;
2010-01-02 22:00:00;11.82;12.29;12.74;1;43.96;47.87;50.73;1;0.00;1;5.91;10.69;1;233.06;225.00;1;0.00;0.00;1;996.00;1;
2010-01-02 22:30:00;11.58;11.70;11.82;1;50.13;50.68;51.44;1;0.00;1;6.29;11.36;1;237.01;225.00;1;0.00;0.00;1;997.00;1;
2010-01-02 23:00:00;11.55;11.57;11.60;1;50.61;51.36;51.67;1;0.00;1;5.47;9.52;1;240.15;247.50;1;0.00;0.00;1;997.00;1;
2010-01-02 23:30:00;11.48;11.53;11.68;1;50.59;51.22;51.79;1;0.00;1;4.32;8.36;1;272.50;270.00;1;0.00;0.00;1;998.00;1;
2010-01-03 00:00:00;11.19;11.78;11.93;1;51.43;53.73;56.08;1;0.00;1;6.59;14.71;1;293.39;292.50;1;0.00;0.00;1;998.00;1;
2010-01-03 00:30:00;10.67;10.78;11.09;1;53.69;54.97;55.59;1;0.00;1;5.84;11.95;1;294.07;292.50;1;0.00;0.00;1;998.00;1;
2010-01-03 01:00:00;10.23;10.56;10.69;1;54.86;56.09;58.07;1;0.00;1;6.78;14.50;1;284.85;292.50;1;0.00;0.00;1;998.00;1;
2010-01-03 01:30:00;9.69;9.94;10.23;1;58.40;60.21;61.79;1;0.00;1;4.88;9.71;1;281.89;292.50;1;0.00;0.00;1;998.00;1;
2010-01-03 02:00:00;9.31;9.47;9.68;1;61.77;63.17;64.17;1;0.00;1;5.67;9.26;1;265.52;270.00;1;0.00;0.00;1;999.00;1;
2010-01-03 02:30:00;9.12;9.28;9.36;1;63.56;64.26;65.24;1;0.00;1;5.47;9.28;1;275.59;270.00;1;0.00;0.00;1;999.00;1;
2010-01-03 03:00:00;8.86;8.96;9.14;1;64.87;65.39;65.84;1;0.00;1;5.23;8.66;1;268.99;270.00;1;0.00;0.00;1;1000.00;1;
2010-01-03 03:30:00;8.81;8.87;8.98;1;60.57;63.20;64.87;1;0.00;1;5.53;10.70;1;284.89;292.50;1;0.00;0.00;1;1000.00;1;
2010-01-03 04:00:00;8.56;8.72;8.98;1;60.10;60.84;61.31;1;0.00;1;5.63;10.12;1;281.34;292.50;1;0.00;0.00;1;1001.00;1;
2010-01-03 04:30:00;8.32;8.41;8.55;1;60.78;61.46;62.01;1;0.00;1;4.50;7.97;1;275.51;270.00;1;0.00;0.00;1;1001.00;1;
2010-01-03 05:00:00;8.23;8.34;8.41;1;61.87;62.24;63.09;1;0.00;1;5.51;8.85;1;266.93;270.00;1;0.00;0.00;1;1001.00;1;
2010-01-03 05:30:00;8.05;8.16;8.23;1;62.96;63.63;64.49;1;0.00;1;5.78;9.72;1;263.88;270.00;1;0.00;0.00;1;1002.00;1;
2010-01-03 06:00:00;7.88;7.97;8.05;1;64.51;64.82;65.33;1;0.00;1;6.86;11.36;1;274.28;270.00;1;0.00;0.00;1;1002.00;1;
2010-01-03 06:30:00;7.36;7.67;7.88;1;65.10;65.96;66.87;1;0.00;1;6.80;11.12;1;275.93;270.00;1;0.00;0.00;1;1003.00;1;
2010-01-03 07:00:00;6.75;7.08;7.37;1;66.16;66.90;68.07;1;0.00;1;7.35;13.52;1;283.97;292.50;1;0.00;0.00;1;1003.00;1;
2010-01-03 07:30:00;6.34;6.54;6.75;1;67.58;67.99;68.41;1;0.00;1;7.16;13.53;1;282.30;270.00;1;0.00;0.00;1;1003.00;1;
2010-01-03 08:00:00;6.34;6.38;6.45;1;68.41;68.72;69.00;1;0.00;1;6.57;11.38;1;278.91;270.00;1;19.33;27.50;1;1004.00;1;
2010-01-03 08:30:00;6.27;6.41;6.58;1;69.00;70.31;71.13;1;0.00;1;6.78;12.66;1;272.39;270.00;1;75.19;181.20;1;1004.00;1;
2010-01-03 09:00:00;6.18;6.45;6.71;1;69.96;71.63;74.01;1;0.00;1;7.02;11.79;1;282.32;292.50;1;65.71;182.04;1;1005.00;1;
2010-01-03 09:30:00;6.31;6.60;7.23;1;72.10;72.77;73.42;1;0.00;1;5.93;12.47;1;274.30;270.00;1;155.14;428.76;1;1006.00;1;
2010-01-03 10:00:00;6.21;6.76;7.40;1;70.08;72.95;75.44;1;0.40;1;6.74;11.97;1;291.87;292.50;1;122.17;421.77;1;1007.00;1;
2010-01-03 10:30:00;6.38;6.43;6.48;1;74.00;74.79;75.80;1;0.00;1;4.87;8.39;1;276.80;270.00;1;115.12;165.03;1;1007.00;1;
2010-01-03 11:00:00;6.41;6.52;6.60;1;75.22;75.90;76.87;1;0.00;1;4.98;9.52;1;268.52;270.00;1;99.96;143.80;1;1007.00;1;
2010-01-03 11:30:00;6.46;6.95;7.87;1;72.11;75.42;76.75;1;0.00;1;4.26;7.70;1;262.98;270.00;1;331.52;682.59;1;1007.00;1;
2010-01-03 12:00:00;7.19;7.64;8.18;1;66.53;70.57;72.33;1;0.00;1;5.11;9.71;1;304.01;292.50;1;280.15;638.88;1;1007.00;1;
2010-01-03 12:30:00;6.70;7.55;8.25;1;64.96;68.16;72.46;1;0.00;1;7.49;13.12;1;311.89;315.00;1;205.16;610.84;1;1007.00;1;
2010-01-03 13:00:00;7.07;7.69;8.03;1;65.35;67.29;68.92;1;0.00;1;5.59;10.12;1;299.45;292.50;1;158.49;590.42;1;1008.00;1;
2010-01-03 13:30:00;5.67;6.53;7.07;1;68.17;70.88;75.93;1;3.20;1;7.02;14.92;1;319.31;337.50;1;59.39;153.15;1;1008.00;1;
2010-01-03 14:00:00;5.65;6.28;6.87;1;67.93;71.32;74.73;1;0.80;1;6.78;11.79;1;308.16;315.00;1;31.01;43.67;1;1008.00;1;
2010-01-03 14:30:00;6.15;6.51;7.53;1;63.55;69.71;73.29;1;0.00;1;5.41;12.47;1;294.01;270.00;1;53.62;80.05;1;1008.00;1;
2010-01-03 15:00:00;7.70;8.01;8.15;1;48.56;54.96;64.25;2;0.00;1;11.83;14.72;1;342.68;337.50;1;75.39;103.34;1;1008.00;1;
2010-01-03 15:30:00;7.74;7.93;8.01;1;48.09;51.86;54.97;1;0.00;1;9.97;14.72;1;336.79;337.50;1;27.47;55.21;1;1009.00;1;
2010-01-03 16:00:00;6.52;7.46;7.84;1;50.13;54.59;63.54;1;0.00;1;7.01;12.06;1;304.30;337.50;1;0.00;12.89;1;1009.00;1;
2010-01-03 16:30:00;6.42;7.10;7.89;1;48.81;58.19;65.09;2;0.00;1;6.96;12.26;1;312.82;337.50;1;0.00;10.83;1;1010.00;1;
2010-01-03 17:00:00;7.77;7.86;7.96;1;49.16;52.88;56.27;1;0.00;1;11.42;15.58;1;347.31;0.00;1;0.00;0.00;1;1009.00;1;
2010-01-03 17:30:00;7.72;7.81;7.93;1;49.53;52.38;56.40;1;0.00;1;10.96;15.36;1;345.44;337.50;1;0.00;0.00;1;1010.00;1;
2010-01-03 18:00:00;7.60;7.71;7.82;1;50.23;52.88;55.55;1;0.00;1;11.52;14.92;1;344.09;337.50;1;0.00;0.00;1;1010.00;1;
2010-01-03 18:30:00;7.58;7.65;7.72;1;49.17;51.85;54.47;1;0.00;1;10.62;13.52;1;344.76;337.50;1;0.00;0.00;1;1010.00;1;
2010-01-03 19:00:00;7.64;7.75;7.86;1;45.34;51.63;55.34;1;0.00;1;11.15;15.37;1;350.06;0.00;1;0.00;0.00;1;1010.00;1;
2010-01-03 19:30:00;7.62;7.69;7.74;1;46.54;50.53;53.31;1;0.00;1;9.94;13.34;1;338.67;337.50;1;0.00;0.00;1;1011.00;1;
2010-01-03 20:00:00;6.39;7.42;7.74;1;44.99;52.10;61.51;2;0.00;1;7.62;12.96;1;313.46;337.50;1;0.00;0.00;1;1011.00;1;
2010-01-03 20:30:00;5.46;5.84;6.32;1;61.99;65.89;68.40;1;0.00;1;3.84;6.15;1;260.44;270.00;1;0.00;0.00;1;1011.00;1;
2010-01-03 21:00:00;4.83;5.06;5.44;1;68.41;70.47;71.59;1;0.00;1;3.90;5.94;1;253.51;247.50;1;0.00;0.00;1;1011.00;1;
2010-01-03 21:30:00;4.77;4.80;4.85;1;71.48;71.67;71.96;1;0.00;1;3.90;5.75;1;263.61;270.00;1;0.00;0.00;1;1011.00;1;
2010-01-03 22:00:00;4.51;4.60;4.75;1;71.48;71.79;72.19;1;0.00;1;3.99;7.11;1;254.93;247.50;1;0.00;0.00;1;1012.00;1;
2010-01-03 22:30:00;4.33;4.43;4.51;1;71.48;71.82;72.07;1;0.00;1;3.48;5.30;1;249.72;247.50;1;0.00;0.00;1;1012.00;1;
2010-01-03 23:00:00;4.23;4.30;4.40;1;71.45;71.68;71.96;1;0.00;1;3.30;5.07;1;251.44;247.50;1;0.00;0.00;1;1012.00;1;
2010-01-03 23:30:00;4.41;4.54;4.81;1;70.05;70.81;71.35;1;0.00;1;3.41;5.75;1;258.49;270.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 00:00:00;4.83;4.94;5.05;1;68.16;69.01;69.93;1;0.00;1;3.27;5.08;1;272.13;270.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 00:30:00;4.96;5.02;5.10;1;66.50;67.45;68.17;1;0.00;1;3.64;5.48;1;264.53;270.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 01:00:00;5.05;5.11;5.22;1;65.79;66.60;67.23;1;0.00;1;3.36;4.89;1;263.49;270.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 01:30:00;5.24;5.40;5.46;1;63.76;64.60;65.77;1;0.00;1;2.85;5.29;1;271.64;270.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 02:00:00;5.48;5.70;5.89;1;62.10;63.18;65.33;1;0.00;1;2.65;4.88;1;307.21;315.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 02:30:00;5.91;6.04;6.16;1;65.07;65.92;66.39;1;0.00;1;2.19;4.38;1;277.96;247.50;1;0.00;0.00;1;1012.00;1;
2010-01-04 03:00:00;5.34;5.62;6.03;1;65.19;65.52;66.15;1;0.00;1;2.21;3.33;1;228.62;225.00;1;0.00;0.00;1;1012.00;1;
2010-01-04 03:30:00;5.22;5.28;5.34;1;65.43;65.91;66.51;1;0.00;1;2.05;2.94;1;231.16;247.50;1;0.00;0.00;1;1012.00;1;
2010-01-04 04:00:00;5.28;5.32;5.35;1;66.26;66.45;66.63;1;0.00;1;1.37;1.88;1;229.72;225.00;1;0.00;0.00;1;1011.00;1;
2010-01-04 04:30:00;5.24;5.29;5.36;1;66.25;66.51;66.85;1;0.00;1;1.55;2.53;1;223.81;225.00;1;0.00;0.00;1;1011.00;1;
2010-01-04 05:00:00;5.00;5.14;5.36;1;66.49;67.73;68.77;1;0.00;1;1.88;2.75;1;210.75;225.00;1;0.00;0.00;1;1011.00;1;
2010-01-04 05:30:00;4.96;4.99;5.04;1;68.49;69.00;69.36;1;0.00;1;1.75;2.75;1;199.37;202.50;1;0.00;0.00;1;1011.00;1;
2010-01-04 06:00:00;4.97;5.04;5.16;1;69.13;69.38;69.71;1;0.00;1;1.90;2.54;1;197.37;202.50;1;0.00;0.00;1;1011.00;1;
2010-01-04 06:30:00;5.05;5.13;5.21;1;68.99;69.40;70.18;1;0.00;1;2.27;3.74;1;196.73;202.50;1;0.00;0.00;1;1010.00;1;
2010-01-04 07:00:00;5.05;5.25;5.46;1;66.75;68.77;69.93;1;0.00;1;2.72;3.93;1;191.66;202.50;1;0.00;0.00;1;1010.00;1;
2010-01-04 07:30:00;5.43;5.50;5.56;1;65.30;65.83;66.77;1;0.00;1;3.24;4.80;1;183.07;180.00;1;0.00;0.00;1;1010.00;1;
2010-01-04 08:00:00;5.26;5.36;5.50;1;65.43;66.35;67.58;1;0.00;1;3.52;5.28;1;185.44;180.00;1;0.00;17.31;1;1010.00;1;
2010-01-04 08:30:00;5.26;5.40;5.47;1;66.03;66.70;67.57;1;0.00;1;2.58;5.49;1;177.98;180.00;1;20.08;34.99;1;1010.00;1;
2010-01-04 09:00:00;5.49;5.83;6.05;1;63.76;65.13;66.63;1;0.00;1;1.61;3.73;1;167.52;180.00;1;49.41;72.39;1;1011.00;1;
2010-01-04 09:30:00;6.08;6.28;6.70;1;52.22;61.02;63.78;1;0.00;1;2.81;6.15;1;173.98;180.00;1;83.49;91.42;1;1010.00;1;
